,name,city,rating,rating_count,cost,cuisine
14244,Nizam's Kitchens,"Whitefield,Bangalore",3.9,20,450,"Biryani,Andhra"
14247,Kuttanadu Homely Food,"Whitefield,Bangalore",4.0,100,200,Indian
14250,cakes wagon,"Whitefield,Bangalore",3.7,20,200,"Desserts,Bakery"
14253,Domino's Pizza,"Whitefield,Bangalore",4.4,500,400,Pizzas
14255,Millet Express,"Whitefield,Bangalore",4.1,500,200,"Healthy Food,North Indian"
14257,Kartik s Mithai,"Whitefield,Bangalore",4.4,100,250,"Sweets,Snacks"
14258,Burger King,"Whitefield,Bangalore",4.2,1000,350,American
14259,Lo! - Low Carb and Keto Foods,"Whitefield,Bangalore",4.4,100,150,"Healthy Food,Keto"
14261,Madurai Idly Shop,"Whitefield,Bangalore",4.0,1000,150,South Indian
14264,Subway,"Whitefield,Bangalore",4.1,500,350,"Fast Food,Salads"
14265,Baskin Robbins,"Whitefield,Bangalore",4.4,100,150,Desserts
14266,Kapoor's Cafe,"Whitefield,Bangalore",4.2,1000,400,North Indian
14268,NH8,"Whitefield,Bangalore",3.9,100,500,"North Indian,Rajasthani"
14269,Moriz Restaurant,"Whitefield,Bangalore",3.7,500,500,"North Indian,Chinese"
14270,Alpha Biryani,"Whitefield,Bangalore",3.8,100,600,"Biryani,Tandoor"
14271,Potful - Claypot Biryanis,"Whitefield,Bangalore",4.1,500,500,"Biryani,Kebabs"
14273,Hakkachow,"Whitefield,Bangalore",4.2,20,500,"Thai,Chinese"
14274,CAKE N CAKE DELICE,"Whitefield,Bangalore",4.0,50,400,"Bakery,Desserts"
14276,Home Plate by EatFit,"Whitefield,Bangalore",3.6,100,160,"North Indian,Home Food"
14278,INDIKHANA.COM,"Whitefield,Bangalore",3.7,20,400,"North Indian,South Indian"
14281,Sanatani,"Whitefield,Bangalore",3.9,100,250,"Bengali,North Indian"
14282,Chandini Chowk,"Whitefield,Bangalore",3.5,50,300,"Kebabs,Indian"
14284,Meghana Foods,"Whitefield,Bangalore",4.2,1000,500,"Biryani,Andhra"
14285,Toscano's Crafted Cakes and Desserts,"Whitefield,Bangalore",4.4,100,600,"Desserts,Bakery"
14290,Mr. Shawarma,"Whitefield,Bangalore",4.0,20,200,"Arabian,Snacks"
14291,Rolls & Bowls,"Whitefield,Bangalore",4.1,50,200,"Chinese,Street Food"
14294,Chinese Wok (Wok Express),"Whitefield,Bangalore",3.5,500,250,"Chinese,Asian"
14296,New Paratha Corner,"Whitefield,Bangalore",4.2,100,350,North Indian
14297,Imperio Juice and Cafe,"Whitefield,Bangalore",4.0,50,250,"Cafe,Juices"
14298,Kerala Tiffin,"Whitefield,Bangalore",3.7,1000,400,"South Indian,Desserts"
14299,Seheru's Kitchen,"Whitefield,Bangalore",4.0,100,200,"North Indian,Kashmiri"
14302,Easy Bites by Hotel Empire,"Whitefield,Bangalore",3.9,100,200,"Snacks,Fast Food"
14303,The Dessert Heaven - Pure Veg,"Whitefield,Bangalore",4.2,100,200,"Bakery,Desserts"
14306,Kwality Walls Frozen Dessert and Ice Cream Shop,"Whitefield,Bangalore",4.6,100,300,Ice Cream
14310,Kheer Kadamb,"Whitefield,Bangalore",3.9,100,300,"Sweets,Snacks"
14311,153 Biere Street,"Whitefield,Bangalore",3.8,20,1000,"Asian,Chinese"
14312,Kerala Homely Food,"Whitefield,Bangalore",4.1,100,360,"Indian,South Indian"
14313,FOX IN THE FIELD,"Whitefield,Bangalore",4.3,20,950,"Indian,Chinese"
14314,New Udupi Delicacy Veg,"Whitefield,Bangalore",4.0,100,300,"Chinese,Desserts"
14315,Sundae Everyday Ice Creams,"Whitefield,Bangalore",3.8,50,150,"Desserts,Ice Cream"
14317,Beijing Bites,"Whitefield,Bangalore",4.1,500,450,"Chinese,Thai"
14318,Birbal Ki Biryani,"Whitefield,Bangalore",3.9,50,300,"Indian,Chinese"
14319,Ciro's Pizzeria,"Whitefield,Bangalore",4.7,20,600,"Pizzas,Italian"
14320,Paratha Box by EatFit,"Whitefield,Bangalore",4.3,20,250,"North Indian,Punjabi"
14322,Paratha Platform,"Whitefield,Bangalore",4.1,20,250,"North Indian,Desserts"
14324,Noodle King Asian Bowls,"Whitefield,Bangalore",3.9,50,500,"Thai,Asian"
14327,Bengali Dhekur,"Whitefield,Bangalore",3.5,20,300,Bengali
14328,Puff & Curries,"Whitefield,Bangalore",4.4,20,300,"North Indian,Snacks"
14333,Andhra Biryanis,"Whitefield,Bangalore",3.8,100,480,"Andhra,Biryani"
14335,Roti Curry Junction,"Whitefield,Bangalore",3.8,20,250,"Indian,North Indian"
14336,Momo Zone - The Momo Company,"Whitefield,Bangalore",3.9,20,150,"Chinese,Tibetan"
14337,Sanctum Kitchen,"Whitefield,Bangalore",3.9,20,200,Indian
14339,Yumlane Pizza,"Whitefield,Bangalore",4.4,50,300,"Pizzas,Beverages"
14340,HOPSHAUS,"Whitefield,Bangalore",3.9,20,1000,"American,Asian"
14341,Bombay Kulfis,"Whitefield,Bangalore",4.4,100,300,"South Indian,North Indian"
14342,Momo Monk,"Whitefield,Bangalore",3.3,20,350,"Pan-Asian,Chinese"
14343,Ludos Pizza,"Whitefield,Bangalore",3.9,100,300,"Italian,Fast Food"
14344,SMOOR,"Whitefield,Bangalore",4.4,100,350,"Desserts,Bakery"
14345,Chaat Street,"Whitefield,Bangalore",3.9,500,200,"Snacks,Chaat"
14350,Dil se Dilli,"Whitefield,Bangalore",4.0,500,400,"Mughlai,North Indian"
14352,Begum Paan,"Whitefield,Bangalore",4.9,50,100,"Paan,Desserts"
14353,Chalo chai,"Whitefield,Bangalore",3.0,20,150,"Beverages,Street Food"
14354,Srinidhi Signature,"Whitefield,Bangalore",4.0,500,200,"South Indian,Chinese"
14356,Paratha Envy,"Whitefield,Bangalore",4.0,100,249,North Indian
14360,Andhra Gunpowder,"Whitefield,Bangalore",3.8,500,350,"Andhra,Biryani"
14363,Nu.Tree,"Whitefield,Bangalore",4.0,100,300,"Chinese,Healthy Food"
14364,The Belgian Waffle Co.,"Whitefield,Bangalore",4.2,100,200,"Desserts,Ice Cream"
14365,Amma's Pastries,"Whitefield,Bangalore",4.0,50,350,"Bakery,Desserts"
14367,GOWHEY- HEALTHY DESSERT COMPANY,"Whitefield,Bangalore",4.8,20,200,"Desserts,Beverages"
14368,homely,"Whitefield,Bangalore",4.3,1000,200,"Home Food,North Indian"
14369,Desi Khana,"Whitefield,Bangalore",3.8,500,200,"North Indian,Thalis"
14370,The Bowl Company,"Whitefield,Bangalore",4.3,1000,300,"Continental,North Indian"
14371,Marigold - Fine Dine Restaurant,"Whitefield,Bangalore",3.8,20,1200,"North Indian,Chinese"
14373,NH1 Bowls - Highway To North,"Whitefield,Bangalore",4.1,20,250,"North Indian,Punjabi"
14374,Chinese Chaska,"Whitefield,Bangalore",3.8,100,300,"Biryani,Chinese"
14375,Chai Central -ITPL,"Whitefield,Bangalore",3.5,100,100,"Beverages,North Indian"
14377,Wow! China,"Whitefield,Bangalore",3.9,100,300,"Tibetan,Chinese"
14379,Chinese Monk (NO MSG),"Whitefield,Bangalore",3.8,100,300,"Chinese,Thai"
14381,Paris Panini - French Street Food,"Whitefield,Bangalore",4.3,100,450,"French,Continental"
14382,UBQ by Barbeque Nation,"Whitefield,Bangalore",3.8,100,300,"North Indian,Barbecue"
14383,Biryani Mafias,"Whitefield,Bangalore",3.4,50,300,"Biryani,Chinese"
14384,Snack House,"Whitefield,Bangalore",3.8,50,300,"Fast Food,Street Food"
14385,Jubli Biryani,"Whitefield,Bangalore",3.7,20,258,"Biryani,Indian"
14388,Nadan Pothichoru,"Whitefield,Bangalore",3.6,50,200,"South Indian,Kerala"
14390,Pizza Hut,"Whitefield,Bangalore",3.9,100,300,Pizzas
14392,Fresh Paratha Menu,"Whitefield,Bangalore",4.3,50,200,North Indian
14393,Roj ka Khana(Daily Meals),"Whitefield,Bangalore",4.0,500,200,North Indian
14394,Mega Biryani,"Whitefield,Bangalore",3.8,20,400,"Biryani,Hyderabadi"
14396,"Lubov Patisserie - Cakes, Macarons and Desserts","Whitefield,Bangalore",4.3,20,500,"Bakery,Desserts"
14400,Samosa Party,"Whitefield,Bangalore",4.1,500,150,"Chaat,North Indian"
14404,Kidilum Grand,"Whitefield,Bangalore",3.9,100,500,Chinese
14408,Flying Kombucha,"Whitefield,Bangalore",4.6,20,200,"American,Beverages"
14410,Sorse,"Whitefield,Bangalore",4.1,500,300,"Bengali,Mughlai"
14418,Biryani Trip,"Whitefield,Bangalore",3.9,100,400,"Biryani,Hyderabadi"
14422,The Bake Feast,"Whitefield,Bangalore",4.0,500,200,"Bakery,Desserts"
14426,The Fat Chef,"Whitefield,Bangalore",3.9,20,1400,"North Indian,Italian"
14428,aditya sweets,"Whitefield,Bangalore",4.0,50,200,"Sweets,Snacks"
14429,Indian Burrito Company,"Whitefield,Bangalore",3.2,20,300,"Tex-Mex,Salads"
14430,McDonald's Gourmet Burger Collection,"Whitefield,Bangalore",4.4,20,600,"Burgers,Beverages"
14431,Sabzi Aur Roti,"Whitefield,Bangalore",3.3,20,200,"Indian,Thalis"
14432,Orbis Restaurant,"Whitefield,Bangalore",3.6,500,400,"North Indian,Biryani"
14433,Wall Street Shack,"Whitefield,Bangalore",4.3,20,250,"Arabian,Mughlai"
14434,Ghee and Turmeric,"Whitefield,Bangalore",4.1,100,250,"North Indian,Tandoor"
14435,M Cafe at Marriott Whitefield,"Whitefield,Bangalore",4.0,20,1000,"Indian,Continental"
14437,NOTO - Healthy Ice Cream,"Whitefield,Bangalore",4.4,50,300,"Ice Cream,Healthy Food"
14438,Marwadi Tadka Wala,"Whitefield,Bangalore",2.7,20,300,Indian
14443,Mallusingh Cook House,"Whitefield,Bangalore",3.8,50,250,"Biryani,Indian"
14444,Pakka Mane Uta,"Whitefield,Bangalore",3.6,50,200,"South Indian,Indian"
14448,Estaa Sweets,"Whitefield,Bangalore",4.3,100,250,"Sweets,Desserts"
14449,ONESTA,"Whitefield,Bangalore",3.5,20,200,"Pizzas,Italian"
14450,WarmOven Cakes & Desserts,"Whitefield,Bangalore",3.9,100,200,"Bakery,Desserts"
14451,punjab time,"Whitefield,Bangalore",3.5,20,300,Indian
14455,UDUPI VEG,"Whitefield,Bangalore",3.9,50,300,South Indian
14457,Sri Alok Park,"Whitefield,Bangalore",4.2,100,200,"South Indian,North Indian"
14465,California Burrito,"Whitefield,Bangalore",4.4,1000,250,"Mexican,American"
14466,Sonar Bangla,"Whitefield,Bangalore",4.1,20,250,"Bengali,North Indian"
14468,KFC,"Whitefield,Bangalore",3.7,1000,400,"American,Snacks"
14469,RC EASY SNACKS,"Whitefield,Bangalore",3.0,20,300,Beverages
14470,Bodypower cafe,"Whitefield,Bangalore",4.9,20,500,"Healthy Food,Pizzas"
14471,BASMATI'S BRIYANI NATION,"Whitefield,Bangalore",2.7,20,300,"Biryani,Andhra"
14472,Dil Tiffins,"Whitefield,Bangalore",4.8,20,200,"South Indian,Street Food"
14473,SRI VENKATESHWARA NELLORE MESS,"Whitefield,Bangalore",4.0,100,300,"Indian,Biryani"
14474,The Betel Leaf Co,"Whitefield,Bangalore",4.7,50,200,"Paan,Desserts"
14475,Khichdi Express,"Whitefield,Bangalore",4.3,50,300,North Indian
14476,Backwater Bliss,"Whitefield,Bangalore",4.2,100,200,"Kerala,South Indian"
14477,Cupcake Bliss Cakes & Desserts,"Whitefield,Bangalore",3.4,100,200,"Bakery,Desserts"
14479,The Dessert Zone,"Whitefield,Bangalore",3.8,20,200,"Bakery,Desserts"
14481,Best in Klass,"Whitefield,Bangalore",4.0,50,200,"North Indian,South Indian"
14484,Breakfast Express,"Whitefield,Bangalore",4.2,1000,200,"Continental,North Indian"
14485,Raithula Ruchi,"Whitefield,Bangalore",3.7,20,300,"South Indian,Andhra"
14486,Hyderabadi Handi Biryani,"Whitefield,Bangalore",3.5,100,300,"Biryani,North Indian"
14488,HUNGRY CHANG,"Whitefield,Bangalore",3.6,50,280,"Chinese,Pan-Asian"
14489,Cafe Coffee Day,"Whitefield,Bangalore",4.4,100,300,"Beverages,Snacks"
14490,Hyderabadi Kitchen,"Whitefield,Bangalore",3.0,20,300,Biryani
14491,TN 81,"Whitefield,Bangalore",3.7,100,200,"Chettinad,South Indian"
14492,Bakingo,"Whitefield,Bangalore",3.9,20,299,"Bakery,Desserts"
14493,Gunttor Mirchi,"Whitefield,Bangalore",3.2,20,300,"Andhra,Chinese"
14494,Polar Bear,"Whitefield,Bangalore",4.5,100,400,"Ice Cream,Desserts"
14496,Bedouin's Shawarma And More,"Whitefield,Bangalore",1.9,20,250,"Arabian,Fast Food"
14497,Bengali Flavours,"Whitefield,Bangalore",3.2,20,500,Bengali
14500,Call Me Chow,"Whitefield,Bangalore",4.6,100,400,"Chinese,Pan-Asian"
14502,Kerala Kitchen,"Whitefield,Bangalore",3.7,500,200,"Kerala,Seafood"
14503,CakeZone,"Whitefield,Bangalore",4.2,500,200,"Desserts,Bakery"
14506,Marwar's,"Whitefield,Bangalore",3.8,50,150,"Rajasthani,North Indian"
14507,SRI BASAVESHWARA KHANAVALI,"Whitefield,Bangalore",4.2,50,150,Indian
14508,Simpli Namdhari's,"Whitefield,Bangalore",3.6,20,500,"Desserts,Italian"
14509,dhaba square,"Whitefield,Bangalore",4.0,500,300,"Tandoor,Biryani"
14510,Mayura Sagar,"Whitefield,Bangalore",4.3,500,100,"Indian,Chinese"
14512,Dhaba Downtown,"Whitefield,Bangalore",3.9,100,300,"North Indian,Tandoor"
14513,Madras Meal Company,"Whitefield,Bangalore",3.8,100,350,"South Indian,Chettinad"
14514,Lalaji Ki Kulfi,"Whitefield,Bangalore",4.3,20,250,"Ice Cream,Desserts"
14516,Punjabi Unplugged,"Whitefield,Bangalore",2.8,20,400,"North Indian,Punjabi"
14518,Roti Express,"Whitefield,Bangalore",4.0,20,200,"Healthy Food,North Indian"
14519,Rolls On Wheels,"Whitefield,Bangalore",4.2,500,300,Fast Food
14522,The Foody Station,"Whitefield,Bangalore",4.1,20,200,"American,Continental"
14523,marwadi chaat tiffin services,"Whitefield,Bangalore",2.9,20,300,"North Indian,Chinese"
14524,The Momo Co.,"Whitefield,Bangalore",3.7,100,250,"Chinese,Asian"
14526,The Pallet,"Whitefield,Bangalore",4.0,100,800,"North Indian,Continental"
14530,Rajasthani Tadka Wala,"Whitefield,Bangalore",3.0,20,300,North Indian
14531,Kanti Sweets,"Whitefield,Bangalore",4.4,500,200,Sweets
14532,"Frozen Bottle - Milkshakes, Desserts And Ice Cream","Whitefield,Bangalore",3.9,100,250,"Beverages,Desserts"
14533,AL-BEK,"Whitefield,Bangalore",4.0,500,400,"Tandoor,Mughlai"
14536,Bhojanashala,"Whitefield,Bangalore",3.8,50,500,South Indian
14537,Punjabi Nawabi,"Whitefield,Bangalore",3.0,100,400,"Chinese,North Indian"
14541,Keshari Sweets and Snacks,"Whitefield,Bangalore",3.0,20,100,"Sweets,Snacks"
14542,Lavonne,"Whitefield,Bangalore",4.3,100,1000,"Bakery,Desserts"
14543,Burger Seigneur,"Whitefield,Bangalore",4.3,100,800,"American,Continental"
14545,The Sugar Free Keto Kafe - By Artinci,"Whitefield,Bangalore",4.0,50,200,"Ice Cream,Healthy Food"
14546,Brik Oven,"Whitefield,Bangalore",4.1,100,800,"Italian,Pizzas"
14547,Kachori Chowk,"Whitefield,Bangalore",3.8,20,400,"North Indian,Rajasthani"
14550,Biryani Blues,"Whitefield,Bangalore",4.0,500,400,"Biryani,Hyderabadi"
14558,Biryani By Kilo,"Whitefield,Bangalore",4.0,500,500,"Biryani,Hyderabadi"
14559,Via Milano,"Whitefield,Bangalore",4.0,20,800,"Pizzas,Italian"
14560,Chaayos Chai+Snacks=Relax,"Whitefield,Bangalore",4.2,500,250,"Bakery,Beverages"
14564,Wow! Momo,"Whitefield,Bangalore",4.2,100,250,"Tibetan,Healthy Food"
14566,Whitefield Dum Biriyani,"Whitefield,Bangalore",3.9,50,500,Biryani
14568,Smoodies & Juices: Yours Fruitfully,"Whitefield,Bangalore",3.4,20,140,"Snacks,Healthy Food"
14569,Preethis Biryani Hub,"Whitefield,Bangalore",3.7,50,200,Biryani
14574,Vaigai Vilas,"Whitefield,Bangalore",3.4,100,280,"Biryani,Andhra"
14576,Curry On Tikka,"Whitefield,Bangalore",3.8,100,350,"North Indian,Punjabi"
14577,Arabain Shawarma,"Whitefield,Bangalore",4.1,100,300,"Arabian,Snacks"
14579,The Farmhouse Kitchen and Bakery,"Whitefield,Bangalore",3.3,20,900,"European,American"
14580,Sendhoor Coffee,"Whitefield,Bangalore",4.3,100,150,"Indian,Beverages"
14583,Great Indian Khichdi by EatFit,"Whitefield,Bangalore",4.0,100,200,"Home Food,Indian"
14584,Cookie Man,"Whitefield,Bangalore",4.3,20,140,"Desserts,Ice Cream"
14585,Oven Story Pizza,"Whitefield,Bangalore",3.9,100,400,"Pizzas,Italian"
14586,Firangi Bake,"Whitefield,Bangalore",3.9,50,400,"Italian,Mexican"
14587,The Master's Thali,"Whitefield,Bangalore",4.1,20,250,"Thalis,North Indian"
14589,PETUK,"Whitefield,Bangalore",4.2,20,400,"Bengali,North Indian"
14590,Slurpy Shakes,"Whitefield,Bangalore",4.1,50,150,"Beverages,Ice Cream"
14591,Toscano,"Whitefield,Bangalore",4.1,100,600,"Italian,Indian"
14592,CANDICE'S GOURMET SANDWICHES,"Whitefield,Bangalore",4.3,20,650,"Continental,American"
14594,EXPRESS BY AB'S,"Whitefield,Bangalore",3.8,20,400,"Biryani,North Indian"
14599,Vinu Green chilli,"Whitefield,Bangalore",3.6,20,150,Indian
14602,The Andhra Bhojanam,"Whitefield,Bangalore",3.3,20,300,"Andhra,South Indian"
14603,Chai Point,"Whitefield,Bangalore",4.2,500,150,"Bakery,Beverages"
14607,HOTEL NALAMAHARAJA,"Whitefield,Bangalore",4.1,50,200,"South Indian,Chinese"
14608,Grameen Kulfi,"Whitefield,Bangalore",4.7,100,120,"Ice Cream,Desserts"
14610,Sardarji Londonwaley,"Whitefield,Bangalore",3.3,20,400,"Biryani,Chinese"
14611,Artinci - Indulge Guilt Free!,"Whitefield,Bangalore",4.6,50,200,"Ice Cream,Healthy Food"
14613,Khichdi Kahani,"Whitefield,Bangalore",3.7,20,200,"Indian,North Indian"
14616,Dande's Hyderabad Biryani,"Whitefield,Bangalore",3.2,20,400,"Andhra,Biryani"
14618,KickStarter,"Whitefield,Bangalore",4.1,50,300,"Kebabs,Tandoor"
14620,Oota Bangalore,"Whitefield,Bangalore",4.1,50,1100,"South Indian,Coastal"
14621,SRINIDHI SAGAR,"Whitefield,Bangalore",3.9,100,200,"Indian,Chinese"
14623,McDonald's,"Whitefield,Bangalore",4.1,1000,400,"Burgers,Beverages"
14625,Sri Laksmi Vaibhava,"Whitefield,Bangalore",4.2,1000,100,"Chinese,Desserts"
14628,Istah Shawarma,"Whitefield,Bangalore",4.2,500,250,"Arabian,Lebanese"
14629,Smoke House Deli,"Whitefield,Bangalore",4.2,100,800,"Italian,Continental"
14632,Biryani Mount,"Whitefield,Bangalore",3.7,20,400,"Biryani,North Indian"
14636,Behrouz Biryani,"Whitefield,Bangalore",3.7,100,500,"Biryani,Mughlai"
14638,THE BANGALORE PIZZA HOUSE,"Whitefield,Bangalore",3.3,20,400,"Italian-American,Desserts"
14639,Paris Waffle Co.,"Whitefield,Bangalore",3.6,50,300,"Desserts,Snacks"
14641,Meat and Eat- Immadihalli,"Whitefield,Bangalore",3.7,20,300,Fast Food
14644,Starbucks Coffee,"Whitefield,Bangalore",4.2,100,400,"Beverages,Ice Cream"
14645,Shaan-e-Punjab,"Whitefield,Bangalore",4.0,100,359,"North Indian,Punjabi"
14646,Mainland China,"Whitefield,Bangalore",4.2,100,850,"Chinese,Asian"
14648,The Master'S Bowl,"Whitefield,Bangalore",3.4,20,250,"Indian,North Indian"
14649,Chole Bhatura And Parathas,"Whitefield,Bangalore",1.9,20,300,"North Indian,Chinese"
14650,Ghar Ke Phulke,"Whitefield,Bangalore",4.0,100,300,"Thalis,Biryani"
14654,Windmills,"Whitefield,Bangalore",3.9,50,500,"Continental,Indian"
14655,Chai Resto,"Whitefield,Bangalore",3.8,50,150,Beverages
14656,Khan Saheb Grills and Rolls,"Whitefield,Bangalore",3.9,100,300,"Mughlai,Biryani"
14657,Sushi Deli Japan by Azuki,"Whitefield,Bangalore",4.0,20,1000,Japanese
14666,The Brooklyn Creamery - Healthy Ice Cream,"Whitefield,Bangalore",4.5,50,200,"Desserts,Ice Cream"
14668,Qmin,"Whitefield,Bangalore",3.9,50,200,"Beverages,Desserts"
14669,RUSBURY FRESH SWEET & SAVOURIES,"Whitefield,Bangalore",4.3,50,100,"Sweets,Desserts"
14670,Haka,"Whitefield,Bangalore",4.2,100,500,"Chinese,Asian"
14671,Element3,"Whitefield,Bangalore",3.9,20,600,"Indian,Chinese"
14673,Basmati Express,"Whitefield,Bangalore",3.4,20,300,"Biryani,Andhra"
14674,Green Gobbles,"Whitefield,Bangalore",4.1,100,300,"Healthy Food,North Indian"
14675,Kaati Zone Rolls & Wraps,"Whitefield,Bangalore",4.1,100,150,"Fast Food,Beverages"
14676,Yumm Roll Mania,"Whitefield,Bangalore",3.4,50,150,Indian
14678,Namma Chickpet Donne Biryani,"Whitefield,Bangalore",3.8,100,350,"Biryani,Kebabs"
14680,Chef Bakers,"Whitefield,Bangalore",3.2,50,300,"Bakery,Desserts"
14681,Delhi Darbar Restaurant,"Whitefield,Bangalore",4.0,20,200,"North Indian,Biryani"
14684,Chaishala-Chuski Chaiwali,"Whitefield,Bangalore",4.4,100,200,"Indian,Beverages"
14685,THARAVADU MALABAR BIRYANI,"Whitefield,Bangalore",3.4,100,230,"Biryani,Kerala"
14687,HRX by Eatfit,"Whitefield,Bangalore",5.0,20,270,"Healthy Food,Pizzas"
14688,Solis kitchen,"Whitefield,Bangalore",3.0,20,300,"Chinese,Indian"
14691,GHAR WALA KHANA,"Whitefield,Bangalore",2.9,20,300,"Chinese,South Indian"
14692,SUSHILA THALI WALI,"Whitefield,Bangalore",3.5,20,300,"North Indian,Combo"
14693,The Tea Brewery,"Whitefield,Bangalore",4.4,500,100,"Beverages,Snacks"
14694,Sweet Truth - Cake and Desserts,"Whitefield,Bangalore",3.9,20,450,"Ice Cream,Bakery"
14695,Natural Ice Cream,"Whitefield,Bangalore",4.1,100,150,Ice Cream
14698,Biryani Bluez,"Whitefield,Bangalore",3.2,100,450,"Biryani,Indian"
14699,Krispy Kreme,"Whitefield,Bangalore",4.5,100,170,"Desserts,Beverages"
14700,Biriyani Zone,"Whitefield,Bangalore",4.0,500,600,"Biryani,Andhra"
14701,Crusto's - Cheese Burst Pizza,"Whitefield,Bangalore",4.9,20,300,"Pizzas,Italian"
14702,Olio - The Wood Fired Pizzeria,"Whitefield,Bangalore",4.4,20,300,"Pizzas,Italian"
14704,Mast Momos,"Whitefield,Bangalore",3.8,50,150,"Tibetan,Chinese"
14706,Biryani Plate,"Whitefield,Bangalore",2.8,20,149,"Biryani,North Indian"
14710,HOTEL KARAVALI,"Whitefield,Bangalore",3.8,20,100,"South Indian,Biryani"
14712,Chhapan Bhog,"Whitefield,Bangalore",4.2,100,100,"Sweets,Snacks"
14715,Faasos - Wraps & Rolls,"Whitefield,Bangalore",4.1,100,200,"Fast Food,Snacks"
14716,GOWDRU HOTEL,"Whitefield,Bangalore",3.9,50,300,Indian
14719,BOX8 - Desi Meals,"Whitefield,Bangalore",3.9,100,250,"North Indian,Biryani"
14724,ITC Sunfeast Baked Creations,"Whitefield,Bangalore",4.6,100,600,"Bakery,Desserts"
14725,Shanghai Social,"Whitefield,Bangalore",3.9,20,350,"Chinese,Fast Food"
14729,Imperio Restaurant,"Whitefield,Bangalore",3.8,1000,500,"North Indian,Chinese"
14732,Feast At Sheraton Grand Whitefield,"Whitefield,Bangalore",3.5,20,1000,"Continental,Pan-Asian"
14733,Chaat Street Express,"Whitefield,Bangalore",4.1,100,200,"Snacks,Chaat"
14734,Chicking,"Whitefield,Bangalore",3.6,500,400,"Fast Food,American"
14735,Keventers - Milkshakes and Desserts,"Whitefield,Bangalore",3.8,100,300,"Beverages,Ice Cream"
14736,Adiga's,"Whitefield,Bangalore",3.3,20,250,"South Indian,North Indian"
14738,Roti Ghar Ki,"Whitefield,Bangalore",3.7,500,300,"North Indian,Thalis"
14739,Dil Punjabi,"Whitefield,Bangalore",4.2,100,300,"North Indian,Indian"
14740,Between The Bread,"Whitefield,Bangalore",3.9,100,300,"Beverages,Snacks"
14741,Abooz- Eat n Meet Restaurant,"Whitefield,Bangalore",4.0,50,500,"North Indian,South Indian"
14743,Karnataka Donne Biryani,"Whitefield,Bangalore",3.5,20,200,"Biryani,Chinese"
14744,Tadka Punjabi,"Whitefield,Bangalore",3.9,100,300,"North Indian,Chinese"
14746,SLAY Coffee,"Whitefield,Bangalore",4.3,100,200,"Beverages,Desserts"
